citation_number,location,plate_state,plate_number,vin,issue_date,due_date,status,amount_due,more_info_url,issuing_agency,comments,violations,image_urls,scraped_at
10515937,E University Ave,MI,ENH6825,,2025-09-13 11:22:00-04:00,,OPEN,35.00,https://annarbor.citationportal.com/Citation/Information?i=eyJhIjoiNWZlYWY0ODgtMWExYS1lZjExLThlNDEtMDAxZGQ4YjcyNGI3IiwiYyI6IjY5OWUwNWI3LWI1OTAtZjAxMS04ZTU4LTAwMWRkOGI3MjRiNyJ9,"City of Ann Arbor, MI","PHOTO(S)TAKENTOWAWAYZONE,SIGNS","[""A04 C126 10:59 (1) A04-PARKED IN NO PARKING ZONE SIGNED""]","[""https://annarbor.citationportal.com/Citation/Image?CitationId=699e05b7-b590-f011-8e58-001dd8b724b7&MediaId=31e612bd-b590-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=699e05b7-b590-f011-8e58-001dd8b724b7&MediaId=33e612bd-b590-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=699e05b7-b590-f011-8e58-001dd8b724b7&MediaId=37e612bd-b590-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=699e05b7-b590-f011-8e58-001dd8b724b7&MediaId=3ae612bd-b590-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=699e05b7-b590-f011-8e58-001dd8b724b7&MediaId=783397c3-b590-f011-8e58-001dd8b724b7""]",2025-09-24 17:17:51.036113-04:00
10515942,Oakland Ave,MI,EXK0210,,2025-09-13 11:39:00-04:00,,OPEN,25.00,https://annarbor.citationportal.com/Citation/Information?i=eyJhIjoiNWZlYWY0ODgtMWExYS1lZjExLThlNDEtMDAxZGQ4YjcyNGI3IiwiYyI6ImZkYjgxNmY1LWI3OTAtZjAxMS04ZTU4LTAwMWRkOGI3MjRiNyJ9,"City of Ann Arbor, MI",SPACE:4960NOPAYMENTSINCE:6:30,"[""A01 C126 10:72 (1) A01-PARKED AT EXPIRED METER""]","[""https://annarbor.citationportal.com/Citation/Image?CitationId=fdb816f5-b790-f011-8e58-001dd8b724b7&MediaId=96b597fb-b790-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=fdb816f5-b790-f011-8e58-001dd8b724b7&MediaId=98b597fb-b790-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=fdb816f5-b790-f011-8e58-001dd8b724b7&MediaId=ff988e01-b890-f011-8e58-001dd8b724b7""]",2025-09-24 17:18:00.042212-04:00
10515943,Oakland Ave,MI,17879RF,,2025-09-13 11:41:00-04:00,,OPEN,25.00,https://annarbor.citationportal.com/Citation/Information?i=eyJhIjoiNWZlYWY0ODgtMWExYS1lZjExLThlNDEtMDAxZGQ4YjcyNGI3IiwiYyI6IjY2ZmE5ODNiLWI4OTAtZjAxMS04ZTU4LTAwMWRkOGI3MjRiNyJ9,"City of Ann Arbor, MI",SPACE:4984NOPAYMENTSINCE:5:41,"[""A01 C126 10:72 (1) A01-PARKED AT EXPIRED METER""]","[""https://annarbor.citationportal.com/Citation/Image?CitationId=66fa983b-b890-f011-8e58-001dd8b724b7&MediaId=5a1bcc55-b890-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=66fa983b-b890-f011-8e58-001dd8b724b7&MediaId=5b1bcc55-b890-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=66fa983b-b890-f011-8e58-001dd8b724b7&MediaId=7987395c-b890-f011-8e58-001dd8b724b7""]",2025-09-24 17:18:03.952302-04:00
10515953,Washtenaw Ct,IN,FL961ABL,,2025-09-13 12:07:00-04:00,,OPEN,125.00,https://annarbor.citationportal.com/Citation/Information?i=eyJhIjoiNWZlYWY0ODgtMWExYS1lZjExLThlNDEtMDAxZGQ4YjcyNGI3IiwiYyI6IjUzYWViN2RjLWJiOTAtZjAxMS04ZTU4LTAwMWRkOGI3MjRiNyJ9,"City of Ann Arbor, MI",PHOTO(S)TAKENHANDICAPPARKINGONLY,"[""A27 C126 10:67 A27-HANDICAPPED PARKING WITHOUT A PERMIT""]","[""https://annarbor.citationportal.com/Citation/Image?CitationId=53aeb7dc-bb90-f011-8e58-001dd8b724b7&MediaId=ad15d6e9-bb90-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=53aeb7dc-bb90-f011-8e58-001dd8b724b7&MediaId=af15d6e9-bb90-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=53aeb7dc-bb90-f011-8e58-001dd8b724b7&MediaId=23e293f0-bb90-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=53aeb7dc-bb90-f011-8e58-001dd8b724b7&MediaId=24e293f0-bb90-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=53aeb7dc-bb90-f011-8e58-001dd8b724b7&MediaId=25e293f0-bb90-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=53aeb7dc-bb90-f011-8e58-001dd8b724b7&MediaId=26e293f0-bb90-f011-8e58-001dd8b724b7""]",2025-09-24 17:18:19.095998-04:00
10515970,E University Ave,MN,RRZ496,,2025-09-13 14:11:00-04:00,,OPEN,25.00,https://annarbor.citationportal.com/Citation/Information?i=eyJhIjoiNWZlYWY0ODgtMWExYS1lZjExLThlNDEtMDAxZGQ4YjcyNGI3IiwiYyI6ImM4Zjk4MjJmLWNkOTAtZjAxMS04ZTU4LTAwMWRkOGI3MjRiNyJ9,"City of Ann Arbor, MI",SPACE:4681NOPAYMENTSINCE:1:15,"[""A01 C126 10:72 (1) A01-PARKED AT EXPIRED METER""]","[""https://annarbor.citationportal.com/Citation/Image?CitationId=c8f9822f-cd90-f011-8e58-001dd8b724b7&MediaId=36f0873c-cd90-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=c8f9822f-cd90-f011-8e58-001dd8b724b7&MediaId=2cd00c43-cd90-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=c8f9822f-cd90-f011-8e58-001dd8b724b7&MediaId=30d00c43-cd90-f011-8e58-001dd8b724b7""]",2025-09-24 17:18:41.181235-04:00
10515971,E University Ave,MI,3QLE63,,2025-09-13 14:13:00-04:00,,OPEN,125.00,https://annarbor.citationportal.com/Citation/Information?i=eyJhIjoiNWZlYWY0ODgtMWExYS1lZjExLThlNDEtMDAxZGQ4YjcyNGI3IiwiYyI6IjBkNjc4Zjc2LWNkOTAtZjAxMS04ZTU4LTAwMWRkOGI3MjRiNyJ9,"City of Ann Arbor, MI",PHOTO(S)TAKENHANDICAPPARKINGONLY,"[""A27 C126 10:67 A27-HANDICAPPED PARKING WITHOUT A PERMIT""]","[""https://annarbor.citationportal.com/Citation/Image?CitationId=0d678f76-cd90-f011-8e58-001dd8b724b7&MediaId=be56cd86-cd90-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=0d678f76-cd90-f011-8e58-001dd8b724b7&MediaId=c056cd86-cd90-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=0d678f76-cd90-f011-8e58-001dd8b724b7&MediaId=c356cd86-cd90-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=0d678f76-cd90-f011-8e58-001dd8b724b7&MediaId=c456cd86-cd90-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=0d678f76-cd90-f011-8e58-001dd8b724b7&MediaId=752874b7-cd90-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=0d678f76-cd90-f011-8e58-001dd8b724b7&MediaId=7b2874b7-cd90-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=0d678f76-cd90-f011-8e58-001dd8b724b7&MediaId=4d232bbe-cd90-f011-8e58-001dd8b724b7""]",2025-09-24 17:18:46.494799-04:00
10515973,Tappan St,MI,UEH6284,,2025-09-13 14:18:00-04:00,,OPEN,25.00,https://annarbor.citationportal.com/Citation/Information?i=eyJhIjoiNWZlYWY0ODgtMWExYS1lZjExLThlNDEtMDAxZGQ4YjcyNGI3IiwiYyI6IjhmYWY5NzBhLWNlOTAtZjAxMS04ZTU4LTAwMWRkOGI3MjRiNyJ9,"City of Ann Arbor, MI",SPACE:4577NOPAYMENTSINCE:2:07,"[""A01 C126 10:72 (1) A01-PARKED AT EXPIRED METER""]","[""https://annarbor.citationportal.com/Citation/Image?CitationId=8faf970a-ce90-f011-8e58-001dd8b724b7&MediaId=32390c12-ce90-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=8faf970a-ce90-f011-8e58-001dd8b724b7&MediaId=27f95518-ce90-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=8faf970a-ce90-f011-8e58-001dd8b724b7&MediaId=29f95518-ce90-f011-8e58-001dd8b724b7""]",2025-09-24 17:18:52.473621-04:00
10515974,Tappan St,MI,ENL1187,,2025-09-13 14:19:00-04:00,,OPEN,25.00,https://annarbor.citationportal.com/Citation/Information?i=eyJhIjoiNWZlYWY0ODgtMWExYS1lZjExLThlNDEtMDAxZGQ4YjcyNGI3IiwiYyI6Ijg4NmE0ODUyLWNlOTAtZjAxMS04ZTU4LTAwMWRkOGI3MjRiNyJ9,"City of Ann Arbor, MI",SPACE:4573NOPAYMENTSINCE:5:41,"[""A01 C126 10:72 (1) A01-PARKED AT EXPIRED METER""]","[""https://annarbor.citationportal.com/Citation/Image?CitationId=886a4852-ce90-f011-8e58-001dd8b724b7&MediaId=8fab4058-ce90-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=886a4852-ce90-f011-8e58-001dd8b724b7&MediaId=ce513b5e-ce90-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=886a4852-ce90-f011-8e58-001dd8b724b7&MediaId=d3513b5e-ce90-f011-8e58-001dd8b724b7""]",2025-09-24 17:18:56.382713-04:00
10515980,Monroe St,IL,C55331,,2025-09-13 14:32:00-04:00,,CLOSED DISMISSED,,https://annarbor.citationportal.com/Citation/Information?i=eyJhIjoiNWZlYWY0ODgtMWExYS1lZjExLThlNDEtMDAxZGQ4YjcyNGI3IiwiYyI6ImY2N2NlM2Y4LWNmOTAtZjAxMS04ZTU4LTAwMWRkOGI3MjRiNyJ9,"City of Ann Arbor, MI",SPACE:4861NOPAYMENTSINCE:12:13,"[""A01 C126 10:72 (1) A01-PARKED AT EXPIRED METER""]","[""https://annarbor.citationportal.com/Citation/Image?CitationId=f67ce3f8-cf90-f011-8e58-001dd8b724b7&MediaId=bb7fe3f8-cf90-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=f67ce3f8-cf90-f011-8e58-001dd8b724b7&MediaId=83b076ff-cf90-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=f67ce3f8-cf90-f011-8e58-001dd8b724b7&MediaId=86b076ff-cf90-f011-8e58-001dd8b724b7""]",2025-09-24 17:19:05.887230-04:00
10515990,E Madison St,MI,0QPU16,,2025-09-15 10:35:00-04:00,,OPEN,25.00,https://annarbor.citationportal.com/Citation/Information?i=eyJhIjoiNWZlYWY0ODgtMWExYS1lZjExLThlNDEtMDAxZGQ4YjcyNGI3IiwiYyI6ImUwOWQxMzU2LTQxOTItZjAxMS04ZTU4LTAwMWRkOGI3MjRiNyJ9,"City of Ann Arbor, MI",SPACE:3337NOPAYMENTSINCE:10:06,"[""A01 C126 10:72 (1) A01-PARKED AT EXPIRED METER""]","[""https://annarbor.citationportal.com/Citation/Image?CitationId=e09d1356-4192-f011-8e58-001dd8b724b7&MediaId=9212b874-4192-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=e09d1356-4192-f011-8e58-001dd8b724b7&MediaId=e9cbd17a-4192-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=e09d1356-4192-f011-8e58-001dd8b724b7&MediaId=eacbd17a-4192-f011-8e58-001dd8b724b7""]",2025-09-24 17:19:18.896919-04:00
10515991,E Madison St,MI,DVQ650,,2025-09-15 10:37:00-04:00,,OPEN,25.00,https://annarbor.citationportal.com/Citation/Information?i=eyJhIjoiNWZlYWY0ODgtMWExYS1lZjExLThlNDEtMDAxZGQ4YjcyNGI3IiwiYyI6IjNmNjg1OWEwLTQxOTItZjAxMS04ZTU4LTAwMWRkOGI3MjRiNyJ9,"City of Ann Arbor, MI",SPACE:3339NOPAYMENTSINCE:6:00,"[""A01 C126 10:72 (1) A01-PARKED AT EXPIRED METER""]","[""https://annarbor.citationportal.com/Citation/Image?CitationId=3f6859a0-4192-f011-8e58-001dd8b724b7&MediaId=075509a7-4192-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=3f6859a0-4192-f011-8e58-001dd8b724b7&MediaId=0d5509a7-4192-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=3f6859a0-4192-f011-8e58-001dd8b724b7&MediaId=2f8574ad-4192-f011-8e58-001dd8b724b7""]",2025-09-24 17:19:23.719011-04:00
10516001,Maynard St,MI,0QWJ48,,2025-09-15 10:54:00-04:00,,OPEN,25.00,https://annarbor.citationportal.com/Citation/Information?i=eyJhIjoiNWZlYWY0ODgtMWExYS1lZjExLThlNDEtMDAxZGQ4YjcyNGI3IiwiYyI6IjRlNDI2MjI0LTQ0OTItZjAxMS04ZTU4LTAwMWRkOGI3MjRiNyJ9,"City of Ann Arbor, MI",SPACE:3584NOPAYMENTSINCE:9:54,"[""A01 C126 10:72 (1) A01-PARKED AT EXPIRED METER""]","[""https://annarbor.citationportal.com/Citation/Image?CitationId=4e426224-4492-f011-8e58-001dd8b724b7&MediaId=97447f2a-4492-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=4e426224-4492-f011-8e58-001dd8b724b7&MediaId=9b447f2a-4492-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=4e426224-4492-f011-8e58-001dd8b724b7&MediaId=23457f2a-4492-f011-8e58-001dd8b724b7""]",2025-09-24 17:19:37.763506-04:00
10516006,Thompson St,MI,DNY881,,2025-09-15 11:01:00-04:00,,OPEN,25.00,https://annarbor.citationportal.com/Citation/Information?i=eyJhIjoiNWZlYWY0ODgtMWExYS1lZjExLThlNDEtMDAxZGQ4YjcyNGI3IiwiYyI6ImZhZDYwYWY5LTQ0OTItZjAxMS04ZTU4LTAwMWRkOGI3MjRiNyJ9,"City of Ann Arbor, MI",SPACE:3531NOPAYMENTSINCE:10:39,"[""A01 C126 10:72 (1) A01-PARKED AT EXPIRED METER""]","[""https://annarbor.citationportal.com/Citation/Image?CitationId=fad60af9-4492-f011-8e58-001dd8b724b7&MediaId=8ae34dff-4492-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=fad60af9-4492-f011-8e58-001dd8b724b7&MediaId=5d294605-4592-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=fad60af9-4492-f011-8e58-001dd8b724b7&MediaId=60294605-4592-f011-8e58-001dd8b724b7""]",2025-09-24 17:19:46.863971-04:00
10516010,Thompson St,MI,EQG1867,,2025-09-15 11:15:00-04:00,,OPEN,25.00,https://annarbor.citationportal.com/Citation/Information?i=eyJhIjoiNWZlYWY0ODgtMWExYS1lZjExLThlNDEtMDAxZGQ4YjcyNGI3IiwiYyI6ImExM2Y5MGVjLTQ2OTItZjAxMS04ZTU4LTAwMWRkOGI3MjRiNyJ9,"City of Ann Arbor, MI",SPACE:3397NOPAYMENTSINCE:5:16,"[""A01 C126 10:72 (1) A01-PARKED AT EXPIRED METER""]","[""https://annarbor.citationportal.com/Citation/Image?CitationId=a13f90ec-4692-f011-8e58-001dd8b724b7&MediaId=b3e68b2d-4792-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=a13f90ec-4692-f011-8e58-001dd8b724b7&MediaId=b5e68b2d-4792-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=a13f90ec-4692-f011-8e58-001dd8b724b7&MediaId=b6e68b2d-4792-f011-8e58-001dd8b724b7""]",2025-09-24 17:19:54.101000-04:00
10516011,Thompson St,MI,EWR1969,,2025-09-15 11:16:00-04:00,,SUSPENDED REVIEW(UPHELD),35.00,https://annarbor.citationportal.com/Citation/Information?i=eyJhIjoiNWZlYWY0ODgtMWExYS1lZjExLThlNDEtMDAxZGQ4YjcyNGI3IiwiYyI6IjkzOGFiNjMzLTQ3OTItZjAxMS04ZTU4LTAwMWRkOGI3MjRiNyJ9,"City of Ann Arbor, MI",PHOTO(S)TAKENSEC10:1384(3)TAB4,"[""A29 C126 10:138 (3) A29-PARKING OTHER""]","[""https://annarbor.citationportal.com/Citation/Image?CitationId=938ab633-4792-f011-8e58-001dd8b724b7&MediaId=aa941746-4792-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=938ab633-4792-f011-8e58-001dd8b724b7&MediaId=f5941746-4792-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=938ab633-4792-f011-8e58-001dd8b724b7&MediaId=f8941746-4792-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=938ab633-4792-f011-8e58-001dd8b724b7&MediaId=fd941746-4792-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=938ab633-4792-f011-8e58-001dd8b724b7&MediaId=34951746-4792-f011-8e58-001dd8b724b7""]",2025-09-24 17:19:58.835075-04:00
10516012,E William St,MI,85AGU5,,2025-09-15 11:20:00-04:00,,OPEN,25.00,https://annarbor.citationportal.com/Citation/Information?i=eyJhIjoiNWZlYWY0ODgtMWExYS1lZjExLThlNDEtMDAxZGQ4YjcyNGI3IiwiYyI6IjJiYjdiNjdmLTQ3OTItZjAxMS04ZTU4LTAwMWRkOGI3MjRiNyJ9,"City of Ann Arbor, MI",SPACE:3890NOPAYMENTSINCE:10:57,"[""A01 C126 10:72 (1) A01-PARKED AT EXPIRED METER""]","[""https://annarbor.citationportal.com/Citation/Image?CitationId=2bb7b67f-4792-f011-8e58-001dd8b724b7&MediaId=35f6c48b-4792-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=2bb7b67f-4792-f011-8e58-001dd8b724b7&MediaId=38f6c48b-4792-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=2bb7b67f-4792-f011-8e58-001dd8b724b7&MediaId=3ef6c48b-4792-f011-8e58-001dd8b724b7""]",2025-09-24 17:20:02.951336-04:00
10516014,E Washington St,MI,8PYZ36,,2025-09-15 11:27:00-04:00,,OPEN,25.00,https://annarbor.citationportal.com/Citation/Information?i=eyJhIjoiNWZlYWY0ODgtMWExYS1lZjExLThlNDEtMDAxZGQ4YjcyNGI3IiwiYyI6ImM5YTRiYTk3LTQ4OTItZjAxMS04ZTU4LTAwMWRkOGI3MjRiNyJ9,"City of Ann Arbor, MI",SPACE:5690NOPAYMENTSINCE:9:52,"[""A01 C126 10:72 (1) A01-PARKED AT EXPIRED METER""]","[""https://annarbor.citationportal.com/Citation/Image?CitationId=c9a4ba97-4892-f011-8e58-001dd8b724b7&MediaId=0e2ccfab-4892-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=c9a4ba97-4892-f011-8e58-001dd8b724b7&MediaId=432ccfab-4892-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=c9a4ba97-4892-f011-8e58-001dd8b724b7&MediaId=462ccfab-4892-f011-8e58-001dd8b724b7""]",2025-09-24 17:20:08.119371-04:00
10516015,E Washington St,GA,CXQ6979,,2025-09-15 11:29:00-04:00,,OPEN,25.00,https://annarbor.citationportal.com/Citation/Information?i=eyJhIjoiNWZlYWY0ODgtMWExYS1lZjExLThlNDEtMDAxZGQ4YjcyNGI3IiwiYyI6IjNkYWZjZWUyLTQ4OTItZjAxMS04ZTU4LTAwMWRkOGI3MjRiNyJ9,"City of Ann Arbor, MI",SPACE:5692NOPAYMENTSINCE:6:00,"[""A01 C126 10:72 (1) A01-PARKED AT EXPIRED METER""]","[""https://annarbor.citationportal.com/Citation/Image?CitationId=3dafcee2-4892-f011-8e58-001dd8b724b7&MediaId=5125f4ee-4892-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=3dafcee2-4892-f011-8e58-001dd8b724b7&MediaId=5525f4ee-4892-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=3dafcee2-4892-f011-8e58-001dd8b724b7&MediaId=5aeefff5-4892-f011-8e58-001dd8b724b7""]",2025-09-24 17:20:12.547806-04:00
10516016,E Washington St,MI,NIRVNA,,2025-09-15 11:31:00-04:00,,SUSPENDED REVIEW(UPHELD),35.00,https://annarbor.citationportal.com/Citation/Information?i=eyJhIjoiNWZlYWY0ODgtMWExYS1lZjExLThlNDEtMDAxZGQ4YjcyNGI3IiwiYyI6ImExYzg1OTI0LTQ5OTItZjAxMS04ZTU4LTAwMWRkOGI3MjRiNyJ9,"City of Ann Arbor, MI",PHOTO(S)TAKENSEC10:1384(3)TAB4,"[""A29 C126 10:138 (3) A29-PARKING OTHER""]","[""https://annarbor.citationportal.com/Citation/Image?CitationId=a1c85924-4992-f011-8e58-001dd8b724b7&MediaId=427db736-4992-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=a1c85924-4992-f011-8e58-001dd8b724b7&MediaId=457db736-4992-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=a1c85924-4992-f011-8e58-001dd8b724b7&MediaId=40e81d3d-4992-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=a1c85924-4992-f011-8e58-001dd8b724b7&MediaId=44e81d3d-4992-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=a1c85924-4992-f011-8e58-001dd8b724b7&MediaId=48e81d3d-4992-f011-8e58-001dd8b724b7""]",2025-09-24 17:20:17.405542-04:00
10516018,Fletcher St,MI,EWP3817,,2025-09-15 11:33:00-04:00,,OPEN,25.00,https://annarbor.citationportal.com/Citation/Information?i=eyJhIjoiNWZlYWY0ODgtMWExYS1lZjExLThlNDEtMDAxZGQ4YjcyNGI3IiwiYyI6Ijc4N2JhNjcyLTQ5OTItZjAxMS04ZTU4LTAwMWRkOGI3MjRiNyJ9,"City of Ann Arbor, MI",SPACE:5566NOPAYMENTSINCE:9:12,"[""A01 C126 10:72 (1) A01-PARKED AT EXPIRED METER""]","[""https://annarbor.citationportal.com/Citation/Image?CitationId=787ba672-4992-f011-8e58-001dd8b724b7&MediaId=93b93085-4992-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=787ba672-4992-f011-8e58-001dd8b724b7&MediaId=9cb93085-4992-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=787ba672-4992-f011-8e58-001dd8b724b7&MediaId=961d4c8b-4992-f011-8e58-001dd8b724b7""]",2025-09-24 17:20:22.685116-04:00
10516019,Fletcher St,MI,6QQY36,,2025-09-15 11:35:00-04:00,,OPEN,25.00,https://annarbor.citationportal.com/Citation/Information?i=eyJhIjoiNWZlYWY0ODgtMWExYS1lZjExLThlNDEtMDAxZGQ4YjcyNGI3IiwiYyI6IjFmM2EzYWJiLTQ5OTItZjAxMS04ZTU4LTAwMWRkOGI3MjRiNyJ9,"City of Ann Arbor, MI",SPACE:5576NOPAYMENTSINCE:6:00,"[""A01 C126 10:72 (1) A01-PARKED AT EXPIRED METER""]","[""https://annarbor.citationportal.com/Citation/Image?CitationId=1f3a3abb-4992-f011-8e58-001dd8b724b7&MediaId=08a36cc8-4992-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=1f3a3abb-4992-f011-8e58-001dd8b724b7&MediaId=15a36cc8-4992-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=1f3a3abb-4992-f011-8e58-001dd8b724b7&MediaId=8113b3ce-4992-f011-8e58-001dd8b724b7""]",2025-09-24 17:20:27.204663-04:00
10516021,Fletcher St,NY,LNR7686,,2025-09-15 11:38:00-04:00,,OPEN,25.00,https://annarbor.citationportal.com/Citation/Information?i=eyJhIjoiNWZlYWY0ODgtMWExYS1lZjExLThlNDEtMDAxZGQ4YjcyNGI3IiwiYyI6IjlmYTMyNjQ2LTRhOTItZjAxMS04ZTU4LTAwMWRkOGI3MjRiNyJ9,"City of Ann Arbor, MI",SPACE:5579NOPAYMENTSINCE:10:22,"[""A01 C126 10:72 (1) A01-PARKED AT EXPIRED METER""]","[""https://annarbor.citationportal.com/Citation/Image?CitationId=9fa32646-4a92-f011-8e58-001dd8b724b7&MediaId=83b92258-4a92-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=9fa32646-4a92-f011-8e58-001dd8b724b7&MediaId=8fb92258-4a92-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=9fa32646-4a92-f011-8e58-001dd8b724b7&MediaId=93b92258-4a92-f011-8e58-001dd8b724b7""]",2025-09-24 17:20:32.247603-04:00
10516025,E Washington St,MI,ETY4432,,2025-09-15 11:48:00-04:00,,OPEN,35.00,https://annarbor.citationportal.com/Citation/Information?i=eyJhIjoiNWZlYWY0ODgtMWExYS1lZjExLThlNDEtMDAxZGQ4YjcyNGI3IiwiYyI6ImExNzgwMWIzLTRiOTItZjAxMS04ZTU4LTAwMWRkOGI3MjRiNyJ9,"City of Ann Arbor, MI","PHOTO(S)TAKENTOWAWAYZONE,SIGNS","[""A04 C126 10:59 (1) A04-PARKED IN NO PARKING ZONE SIGNED""]","[""https://annarbor.citationportal.com/Citation/Image?CitationId=a17801b3-4b92-f011-8e58-001dd8b724b7&MediaId=4a447fb9-4b92-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=a17801b3-4b92-f011-8e58-001dd8b724b7&MediaId=e13bebbf-4b92-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=a17801b3-4b92-f011-8e58-001dd8b724b7&MediaId=e63bebbf-4b92-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=a17801b3-4b92-f011-8e58-001dd8b724b7&MediaId=f33bebbf-4b92-f011-8e58-001dd8b724b7""]",2025-09-24 17:20:40.147786-04:00
